geoid,keys,address,city,country,lat,long,name,postalCode,province,websites,address_full
29189,us/mo/hazelwood/6064nlindberghblvd/-1947870258,6064 N Lindbergh Blvd,Hazelwood,US,38.77012,-90.36484,Jimmy John's,63042,MO,http://www.jimmyjohns.com,"North Lindbergh Boulevard, Hazelwood, Saint Louis County, Missouri, 63042, United States"
22119,us/la/minden/1180homerrd/-864103396,1180 Homer Rd,Minden,US,32.62387,-93.25421,Taco Bell,71055,LA,"https://locations.tacobell.com/la/minden/1180-homer-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=028266andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/la/minden/1180-homer-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=028266&utm_content=website","Taco Bell, Homer Road, Minden, Webster Parish, Louisiana, 71055, United States"
22119,us/la/minden/201homerrd/-2061630068,201 Homer Rd,Minden,US,32.62125,-93.27767,Burger King,71055,LA,"https://locations.bk.com/la/minden/201-homer-rd.html,http://www.bk.com","Park Highway, Minden, Webster Parish, Louisiana, 71055, United States"
22119,us/la/minden/303homerrd/-1161002137,303 Homer Rd,Minden,US,32.62202,-93.27519,McDonald's,71055,LA,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://www.mcdonalds.com","McDonald's, Homer Road, Minden, Webster Parish, Louisiana, 71055, United States"
22119,us/la/minden/401homerrd/-791445730,401 Homer Rd,Minden,US,32.621605,-93.273239,Wendy's,71055,LA,http://www.wendys.com,"Wendy's, Homer Road, Minden, Webster Parish, Louisiana, 71055, United States"
22119,us/la/minden/13510industrialdr/93075755,13510 Industrial Dr,Minden,US,32.5818,-93.2489,Arby's,71055,LA,"http://www.arbys.com,http://locations.arbys.com/us/la/minden/13510-industrial-dr.html","Love's Travel Stop # 289 - Minden, Industrial Drive, Minden, Webster Parish, Louisiana, 71055, United States"
21041,us/ky/carrollton/37innrd/1082608893,37 Inn Rd,Carrollton,US,38.658922,-85.136525,Waffle House,41008,KY,"https://locations.wafflehouse.com/ky-carrollton-764,http://www.wafflehouse.com","2197, KY 227, Carroll County, Kentucky, 41008, United States"
21041,us/ky/carrollton/3165ushighway227/106088,3165 US Highway 227,Carrollton,US,38.65094,-85.12388,KFC,41008,KY,http://www.kfc.com,"KFC, Hospitality Way, Carroll County, Kentucky, 41008, United States"
21235,us/ky/williamsburg/510highway92west/-442344130,510 Highway 92 West,Williamsburg,US,36.7223,-84.1701,Krystal,40769,KY,"http://t.co/3VQiWtMxPf,http://www.krystal.com/locations/kentucky/williamsburg-highway-92-west/","Cook Out, KY 92, Balltown, Williamsburg, Whitley County, Kentucky, 40769, United States"
21235,us/ky/williamsburg/700s10thst/-1161002137,700 S 10th St,Williamsburg,US,36.72716,-84.16696,McDonald's,40769,KY,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","Cumberland Inn, 649, South 10th Street, Balltown, Williamsburg, Whitley County, Kentucky, 40769, United States"
21235,us/ky/williamsburg/75whighway92/106088,75 W Highway 92,Williamsburg,US,36.7263,-84.1635,KFC,40769,KY,http://www.kfc.com,"KFC, KY 92, Balltown, Williamsburg, Whitley County, Kentucky, 40769, United States"
21235,us/ky/williamsburg/60happyhollowrd/1516016543,60 Happy Hollow Rd,Williamsburg,US,36.72277,-84.16702,Long John Silver's,40769,KY,http://www.longjohnsilvers.com,"Shell, Happy Hollow Road, Balltown, Williamsburg, Whitley County, Kentucky, 40769, United States"
21235,us/ky/williamsburg/701s10thst/93075755,701 S 10th St,Williamsburg,US,36.726823,-84.165569,Arby's,40769,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/williamsburg/701-s-10th-st.html,http://locations.arbys.com/us/ky/williamsburg/701-s-10th-st.html","Arby's, South 10th Street, Balltown, Williamsburg, Whitley County, Kentucky, 40769, United States"
21001,us/ky/columbia/899jamestownroad/-864103396,899 Jamestown Road,Columbia,US,37.092814,-85.303582,Taco Bell,42728,KY,http://www.tacobell.com,"Taco Bell, 899, Jamestown Street, Columbia, Adair County, Kentucky, 42728, United States"
21001,us/ky/columbia/1002jamestownst/-791445730,1002 Jamestown St,Columbia,US,37.092885,-85.303829,Wendy's,42728,KY,http://www.wendys.com,"Taco Bell, 899, Jamestown Street, Columbia, Adair County, Kentucky, 42728, United States"
21001,us/ky/columbia/940jamestownst/-1055723171,940 Jamestown St,Columbia,US,37.09317,-85.30371,Domino's Pizza,42728,KY,http://www.dominos.com,"McDonald's, 980, Jamestown Street, Columbia, Adair County, Kentucky, 42728, United States"
21097,us/ky/cynthiana/905ushighway27s/106088,905 US Highway 27 S,Cynthiana,US,38.37882,-84.30943,KFC,41031,KY,http://www.kfc.com,"KFC;Taco Bell, Riverside Drive, Cynthiana, Harrison County, Kentucky, 41031, United States"
21199,us/ky/somerset/5449shighway27/-791445730,5449 S Highway 27,Somerset,US,37.018665,-84.62787,Wendy's,42501,KY,http://www.wendys.com,"Speedy Taco, 5295, Burnside Road, Somerset, Pulaski County, Kentucky, 42501, United States"
NA,us/ky/somerset/205nmainst/-1721138121,205 N Main St,Somerset,US,37.094848,84.605649,Dairy Queen,42501,KY,http://www.dairyqueen.com,"é˜¿ç¾Œé•‡, ä¸”æœ«åŽ¿, å·´éŸ³éƒ­æ¥žè’™å¤è‡ªæ²»å·ž, æ–°ç–†ç»´å¾å°”è‡ªæ²»åŒº, ä¸­å›½"
21199,us/ky/somerset/4470shighway27/93075755,4470 S Highway 27,Somerset,US,37.030687,-84.62643,Arby's,42501,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/somerset/4470-s-highway-27.html","Arby's, US 27 Frontage Street, Somerset, Pulaski County, Kentucky, 42533, United States"
21199,us/ky/somerset/475shighway27/-1721138121,475 S Highway 27,Somerset,US,37.087513,-84.61675,Dairy Queen,42501,KY,http://www.dairyqueen.com,"Dairy Queen, 475, US 27, Bourbon, Somerset, Pulaski County, Kentucky, 42501, United States"
22115,us/la/leesville/2410s5thst/-1103173748,2410 S 5th St,Leesville,US,31.1184,-93.2702,Popeye's Chicken & Biscuits,71446,LA,NA,"WagonMaster Steak House, South 5th Street, Chateau Place, Leesville, Vernon Parish, Louisiana, 71446, United States"
22115,us/la/leesville/1402sfifthst/93075755,1402 S Fifth St,Leesville,US,31.128746,-93.267362,Arby's,71446,LA,"http://www.arbys.com,http://locations.arbys.com/us/la/leesville/1402-s-fifth-st.html","John Paul Jones Avenue, McFarland Heights, Leesville, Vernon Parish, Louisiana, 71496, United States"
22115,us/la/leesville/906s5thst/-791445730,906 S 5th St,Leesville,US,31.1351,-93.265,Wendy's,71446,LA,http://www.wendys.com,"998, South 5th Street, West Side, Leesville, Vernon Parish, Louisiana, 71446, United States"
22115,us/la/leesville/1145entrancerd/-864103396,1145 Entrance Rd,Leesville,US,31.05506,-93.24183,Taco Bell,71446,LA,"https://locations.tacobell.com/la/leesville/1145-entrance-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024526andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/la/leesville/1145-entrance-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=024526&utm_content=website","1114, Entrance Road, Vernon Parish, Louisiana, 71446, United States"
29213,us/mo/branson/1211bransonlandingblvd/1504994501,1211 Branson Landing Blvd,Branson,US,36.64404,-93.2146,Fallguys Burger Company,65616,MO,NA,"100, Branson Landing Boulevard, Branson, Taney County, Missouri, 65616, United States"
48491,us/tx/austin/8701wparmerlnapt2127/-891525969,8701 W Parmer Ln Apt 2127,Austin,US,30.46713,-97.76489,Subway,78729,TX,http://subway.com/,"Briarwick Drive, Artisan, Williamson County, Texas, 78729, United States"
51800,us/va/suffolk/3605bridgeroad/1241037051,3605 Bridge Road,Suffolk,US,36.861798,-76.467086,Bojangles' Famous Chicken 'n Biscuits,23435,VA,http://www.bojangles.com,"Bojangles', 3605, Bridge Road, Bennett Creek, Suffolk, Virginia, 23435, United States"
12099,us/fl/westpalmbeach/1005nstateroad7/-2061630068,1005 N State Road 7,West Palm Beach,US,26.7093,-80.201,Burger King,33411,FL,http://www.bk.com,"FL 7, Royal Palm Beach, Palm Beach County, Florida, 33411, United States"
12086,us/fl/hialeah/785e9thst/-864103396,785 E 9th St,Hialeah,US,25.83057,-80.26711,Taco Bell,33010,FL,"http://www.tacobell.com,http://tacobell.com/","E 9 ST@E 7 AV, East 9th Street, Sun-Tan Village, Hialeah, Miami-Dade County, Florida, 33010, United States"
48471,us/tx/huntsville/129interstate45s/-864103396,129 Interstate 45 S,Huntsville,US,30.71577,-95.56955,Taco Bell,77340,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/huntsville/129-ih-45-south.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030155andutm_content=website","Taco Bell, Colonel Etheridge Boulevard, Huntsville, Walker County, Texas, 77341, United States"
40109,us/ok/oklahomacity/2111nw23rdstreet/-1797342045,2111 NW 23rd Street,Oklahoma City,US,35.49365,-97.54916,Golden Chick,73107,OK,http://locations.goldenchick.com/ok/oklahoma-city/1183/,"Golden Chick, Northwest 23rd Street, Oklahoma City, Oklahoma County, Oklahoma, 73127, United States"
40109,us/ok/edmond/3210sboulevard/-2076222207,3210 S Boulevard,Edmond,US,35.62419,-97.4781,McLaren's Pantry,73013,OK,"http://www.mclarens.com,https://www.facebook.com/McLarens-Pantry-204969532882973","South Boulevard Street, Edmond, Oklahoma County, Oklahoma, 73013, United States"
45051,us/sc/conway/1646churchstreet/-2061630068,1646 Church Street,Conway,US,33.84852,-79.06686,Burger King,29526,SC,NA,"Burger King, Church Street, Coastal Centre, Conway, Horry County, South Carolina, 29526, United States"
49011,us/ut/clearfield/691nmainst/-1161002137,691 N Main St,Clearfield,US,41.12374,-112.02646,McDonald's,84015,UT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, North Main Street, Clearfield, Davis County, Utah, 84056, United States"
49057,us/ut/ogden/909wriverdalerd/-1161002137,909 W Riverdale Rd,Ogden,US,41.17736,-112.00142,McDonald's,84405,UT,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, South 900 West, Riverdale, Weber County, Utah, 84401, United States"
49057,us/ut/ogden/1838w2700n/-1161002137,1838 W 2700 N,Ogden,US,41.30711,-112.02312,McDonald's,84404,UT,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com","McDonald's, North 1850 West, Farr West, Weber County, Utah, 84404, United States"
49011,us/ut/layton/1562woodlandparkdr/-301803392,1562 Woodland Park Dr,Layton,US,41.0827,-111.9835,Red Robin Gourmet Burgers,84041,UT,http://www.redrobin.com/locations,"Red Robin, Woodland Park Drive, Mala, Layton, Davis County, Utah, 84041, United States"
49049,us/ut/springville/1455nmain/-1161002137,1455 N Main,Springville,US,40.1862,-111.61,McDonald's,84663,UT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, South State Street, Springville, Utah County, Utah, 84663, United States"
49057,us/ut/ogden/2110wallave/-2061630068,2110 Wall Ave,Ogden,US,41.22894,-111.97856,Burger King,84401,UT,"https://locations.bk.com/ut/ogden/2110-south-wall-ave.html,http://www.bk.com","2105, Wall Avenue, Ogden, Weber County, Utah, 84401, United States"
49057,us/ut/ogden/4027riverdalerd/-2061630068,4027 Riverdale Rd,Ogden,US,41.189888,-111.981983,Burger King,84405,UT,"http://www.bk.com,https://locations.bk.com/ut/riverdale/4027-riverdale-rd.html","Bad Apple, 4066, South Riverdale Road, Riverdale, Weber County, Utah, 84405, United States"
49057,us/ut/ogden/4030riverdalerd/-2089171078,4030 Riverdale Rd,Ogden,US,41.19117,-111.97981,In-N-Out Burger,84405,UT,"http://www.in-n-out.com,http://locations.in-n-out.com/284","In-N-Out Burger, 4030, Riverdale Road, Riverdale, Weber County, Utah, 84405, United States"
49049,us/ut/orem/433nstatest/106088,433 N State St,Orem,US,40.3052,-111.6986,KFC,84057,UT,NA,"State St @ 418 N, North State Street, Orem Station, Orem, Utah County, Utah, 84097, United States"
49049,us/ut/orem/11wcenterst/-2061630068,11 W Center St,Orem,US,40.29712,-111.695441,Burger King,84057,UT,http://www.bk.com,"Burger King, West Center Street, Orem, Utah County, Utah, 84097, United States"
49011,us/ut/clearfield/632nmainst/-864103396,632 N Main St,Clearfield,US,41.123706,-112.025986,Taco Bell,84015,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/clearfield/632-n-main-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033160&utm_content=website,https://locations.tacobell.com/ut/clearfield/632-n-main-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033160andutm_content=website","Main St @ 656 N, North Main Street, Clearfield, Davis County, Utah, 84056, United States"
49057,us/ut/ogden/4312harrisonblvd/-864103396,4312 Harrison Blvd,Ogden,US,41.184555,-111.949085,Taco Bell,84403,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/ogden/4312-harrison-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033161andutm_content=website,https://locations.tacobell.com/ut/ogden/4312-harrison-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033161&utm_content=website","Taco Bell, Harrison Boulevard, Ogden, Weber County, Utah, 84403, United States"
12099,us/fl/westpalmbeach/11705okeechobeeblvd/1142186618,11705 Okeechobee Blvd,West Palm Beach,US,26.7063,-80.229,Buds Chicken & Seafood,33411,FL,http://budschickenandseafood.com,"Okeechobee Boulevard, Royal Palm Beach, Palm Beach County, Florida, 33411, United States"
49045,us/ut/tooele/444nmainst/-891525969,444 N Main St,Tooele,US,40.53928,-112.29828,Subway,84074,UT,http://www.subway.com,"Subway, North Main Street, Tooele, Tooele County, Utah, 84074, United States"
49035,us/ut/saltlakecity/2450sredwoodrd/106088,2450 S Redwood Rd,Salt Lake City,US,40.7179,-111.9391,KFC,84119,UT,http://www.kfc.com,"KFC, 2450 S, Redwood Road, West Valley City, Salt Lake County, Utah, 84119, United States"
49035,us/ut/saltlakecity/3890sstatest/106088,3890 S State St,Salt Lake City,US,40.6873,-111.8888,KFC,84115,UT,http://www.kfc.com,"KFC, 3890 S, State Street, South Salt Lake, Salt Lake County, Utah, 84115, United States"
49035,us/ut/sandy/225w9000s/-704850891,225 W 9000 S,Sandy,US,40.5876,-111.8984,Sconecutter,84070,UT,http://www.sconecutter.com,"9000 S @ 253 W, 9000 South, Sandy, Salt Lake County, Utah, 84070, United States"
49035,us/ut/saltlakecity/5682sredwoodrd/-2061630068,5682 S Redwood Rd,Salt Lake City,US,40.647566,-111.939198,Burger King,84123,UT,"http://www.bk.com,https://locations.bk.com/ut/salt-lake-city/5682-south-redwood-rd.html","Burger King, 5682 S, Redwood Road, Taylorsville, Salt Lake County, Utah, 84123, United States"
49035,us/ut/sandy/10235sstatest/-2061630068,10235 S State St,Sandy,US,40.565375,-111.890189,Burger King,84070,UT,http://www.bk.com,"Burger King, 10235 S, State Street, Transwest Village, Sandy, Salt Lake County, Utah, 84070, United States"
51087,us/va/glenallen/11190wbroadst/106088,11190 W Broad St,Glen Allen,US,37.6497,-77.6005,KFC,23060,VA,http://www.kfc.com,"gLeaf Short Pump, 11190, West Broad Street, Shoppes of Best Buy, Short Pump, Henrico County, Virginia, 23060, United States"
51041,us/va/midlothian/10151hullstreetrd/106088,10151 Hull Street Rd,Midlothian,US,37.442,-77.5842,KFC,23112,VA,http://www.kfc.com,"KFC, 10151, Hull Street Road, Mayfair Estates, Midlothian, Chesterfield County, Virginia, 23112, United States"
51041,us/va/richmond/9300midlothiantpke/106088,9300 Midlothian Tpke,Richmond,US,37.4985,-77.5689,KFC,23235,VA,NA,"9220, Midlothian Turnpike, Brighton Green, Bon Air, Chesterfield County, Virginia, 23235, United States"
51085,us/va/mechanicsville/7091mechanicsvilletpke/106088,7091 Mechanicsville Tpke,Mechanicsville,US,37.611,-77.3422,KFC,23111,VA,http://www.kfc.com,"KFC, 7091, Mechanicsville Turnpike, Spring Meadows, Mechanicsville, Hanover County, Virginia, 23111, United States"
51011,us/va/appomattox/460courtst/-1161002137,460 Court St,Appomattox,US,37.3618,-78.8332,McDonald's,24522,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","McDonald's, Court Street, Appomattox, Appomattox County, Virginia, 24522, United States"
51680,us/va/lynchburg/8131timberlakeroad/-864103396,8131 Timberlake Road,Lynchburg,US,37.3481,-79.2328,Taco Bell,24502,VA,"http://www.tacobell.com,https://locations.tacobell.com/va/lynchburg/8131-timberlake-road.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=016672&utm_content=website","8131, Timberlake Road, Lynchburg, Virginia, 24502, United States"
51680,us/va/lynchburg/7819timberlakeroad/1241037051,7819 Timberlake Road,Lynchburg,US,37.352439,-79.227515,Bojangles' Famous Chicken 'n Biscuits,24502,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/lynchburg/7819-timberlake-road.html","Bojangles', 7819, Timberlake Road, Lynchburg, Virginia, 24502, United States"
51067,us/va/moneta/49lakewatchcenterdrive/1241037051,49 Lakewatch Center Drive,Moneta,US,37.127271,-79.698987,Bojangles' Famous Chicken 'n Biscuits,24121,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/moneta/49-lakewatch-center-drive.html","Bojangles', Booker T Washington Highway, Westlake Corner, Franklin County, Virginia, 24121, United States"
51067,us/va/rockymount/45marketplacedrste104/659024989,45 Marketplace Dr Ste 104,Rocky Mount,US,37.01192,-79.86866,Quiznos,24151,VA,http://restaurants.quiznos.com/va/rockymount/franklinshoppingcenter-24151,"Bojangles', Market Place Drive, Rocky Mount, Franklin County, Virginia, 24151, United States"
51770,us/va/roanoke/4110southernhillsdrsw/-345832572,4110 Southern Hills Dr Sw,Roanoke,US,37.22673,-79.96858,Chick-fil-A,24014,VA,"http://www.chick-fil-a.com/southernhillsdrive,http://www.cfaofroanoke.com","Chick-fil-A, Southern Lane Southwest, Edgehill Estates, Southern Hills, Roanoke, Virginia, 24015, United States"
51185,us/va/tazewell/621tazewellave/-1161002137,621 Tazewell Ave,Tazewell,US,37.123277,-81.521238,McDonald's,24651,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","620, Tazewell Avenue, North Tazewell, Tazewell, Tazewell County, Virginia, 24651, United States"
51775,us/va/salem/1255electricrd/696490760,1255 Electric Rd,Salem,US,37.276531,-80.036565,Hardee's,24153,VA,http://www.hardees.com,"South Electric Road, Fairfield, Salem, Virginia, 24153, United States"
51775,us/va/salem/101electricrd/-1161002137,101 Electric Rd,Salem,US,37.29729,-80.027039,McDonald's,24153,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral","103, South Electric Road, Bellevue Park, Salem, Virginia, 24153, United States"
51109,us/va/gordonsville/11518jamesmadisonhwy/-2061630068,11518 James Madison Hwy,Gordonsville,US,37.9731,-78.2175,Burger King,22942,VA,http://www.bk.com,"Exxon, 11518, James Madison Highway, Zion Crossroads, Gordonsville, Louisa County, Virginia, 22942, United States"
51041,us/va/chesterfield/10101krauserd/-2061630068,10101 Krause Rd,Chesterfield,US,37.374634,-77.504568,Burger King,23832,VA,http://www.bk.com,"Burger King, 10101, Krause Road, Chesterfield, Chesterfield Court House, Chesterfield County, Virginia, 23832, United States"
